date,tmax_c,anomaly,anomaly_lag1
2009-04-03,16.1,2.0379059009504026,3.9447621832552002
2009-04-04,12.2,-2.068736998141727,2.0379059009504026
2009-04-05,18.3,3.8249010845151385,-2.068736998141727
2009-04-06,12.8,-1.8811150498004992,3.8249010845151385
2009-04-07,9.4,-5.4867234284066075,-1.8811150498004992
2009-04-08,8.9,-6.19186493103302,-5.4867234284066075
2009-04-09,17.2,1.903516693911227,-6.19186493103302
2009-04-10,15.0,-0.5005251793757086,1.903516693911227
2009-04-11,10.0,-5.703940055262361,-0.5005251793757086
2009-04-12,9.4,-6.506680310351349,-5.703940055262361
2009-04-13,13.9,-2.2087011796928184,-6.506680310351349
2009-04-14,11.1,-5.20996073561564,-2.2087011796928184
2009-04-15,13.9,-2.610419859267056,-5.20996073561564
2009-04-16,17.8,1.0899577950299886,-2.610419859267056
2009-04-17,21.7,4.791205842473968,1.0899577950299886
2009-04-18,26.1,8.99335521739058,4.791205842473968
2009-04-19,17.2,-0.10356577041628512,8.99335521739058
2009-04-20,10.0,-7.499531372749168,-0.10356577041628512
2009-04-21,15.0,-2.6945183337348375,-7.499531372749168
2009-04-22,13.3,-4.588505814388995,-2.6945183337348375
2009-04-23,13.9,-4.181475311257371,-4.588505814388995
2009-04-24,22.2,3.9265894306221902,-4.181475311257371
2009-04-25,31.1,12.635702510177723,3.9265894306221902
2009-04-26,33.3,14.64587596790841,12.635702510177723
2009-04-27,28.9,10.05711988835138,14.64587596790841
2009-04-28,32.2,13.169442507111942,10.05711988835138
2009-04-29,20.6,1.3828503221476751,13.169442507111942
2009-04-30,16.1,-3.3026517910138438,1.3828503221476751
2009-05-01,21.7,2.1129395395462254,-3.3026517910138438
2009-05-02,20.0,0.22962630422357577,2.1129395395462254
2009-05-03,15.6,-4.3525907631062974,0.22962630422357577
2009-05-04,13.9,-6.233712057522327,-4.3525907631062974
2009-05-05,12.2,-8.113738973289713,-6.233712057522327
2009-05-06,18.3,-2.1926737722554357,-8.113738973289713
2009-05-07,21.1,0.4294805492224434,-2.1926737722554357
2009-05-08,23.3,2.4527203944380247,0.4294805492224434
2009-05-09,24.4,3.3770417012173617,2.4527203944380247
2009-05-10,21.1,-0.09755992286261161,3.3770417012173617
2009-05-11,18.9,-2.4710890652938815,-0.09755992286261161
2009-05-12,20.6,-0.9435503738730802,-2.4710890652938815
2009-05-13,19.4,-2.314948422728925,-0.9435503738730802
2009-05-14,19.4,-2.4852875795145266,-2.314948422728925
2009-05-15,24.4,2.3454281258658405,-2.4852875795145266
2009-05-16,21.7,-0.5228048693697929,2.3454281258658405
2009-05-17,18.9,-3.489989533766998,-0.5228048693697929
2009-05-18,14.4,-8.156128117133752,-3.489989533766998
2009-05-19,20.6,-2.1212220289981047,-8.156128117133752
2009-05-20,27.8,4.914728279637355,-2.1212220289981047
2009-05-21,30.0,6.951723430915415,4.914728279637355
2009-05-22,28.9,5.689765230799686,6.951723430915415
2009-05-23,22.8,-0.5711432245025883,5.689765230799686
2009-05-24,28.3,4.769002553333102,-0.5711432245025883
2009-05-25,27.2,3.510208541788849,4.769002553333102
2009-05-26,18.9,-4.94751770055996,3.510208541788849
2009-05-27,18.3,-5.704166947470842,-4.94751770055996
2009-05-28,16.1,-8.059728224065271,-5.704166947470842
2009-05-29,23.3,-1.0141887316924745,-8.059728224065271
2009-05-30,25.0,0.5324662211618296,-1.0141887316924745
2009-05-31,27.2,2.5802532817256676,0.5324662211618296
2009-06-01,21.7,-3.070808890629163,2.5802532817256676
2009-06-02,26.7,1.7793004254604128,-3.070808890629163
2009-06-03,22.2,-2.8693959435307015,1.7793004254604128
2009-06-04,20.0,-5.216873029748889,-2.8693959435307015
2009-06-05,15.6,-9.7631036946569,-5.216873029748889
2009-06-06,24.4,-1.108058606780741,-9.7631036946569
2009-06-07,27.8,2.148293773420516,-1.108058606780741
2009-06-08,23.9,-1.894012798489996,2.148293773420516
2009-06-09,21.7,-4.23494235017975,-1.894012798489996
2009-06-10,19.4,-6.6744566990216825,-4.23494235017975
2009-06-11,17.8,-8.412515465785699,-6.6744566990216825
2009-06-12,26.7,0.3509239044772805,-8.412515465785699
2009-06-13,22.8,-3.684093885597658,0.3509239044772805
2009-06-14,22.8,-3.8175220208091076,-3.684093885597658
2009-06-15,22.2,-4.549311615514689,-3.8175220208091076
2009-06-16,21.1,-5.77941176266242,-4.549311615514689
2009-06-17,20.0,-7.007769589610273,-5.77941176266242
2009-06-18,17.8,-9.33433032059822,-7.007769589610273
2009-06-19,25.0,-2.2590373457195376,-9.33433032059822
2009-06-20,21.7,-5.681832296220676,-2.2590373457195376
2009-06-21,25.6,-1.902655125942978,-5.681832296220676
2009-06-22,23.9,-3.7214441987026667,-1.902655125942978
2009-06-23,26.7,-1.0381363813903555,-3.7214441987026667
2009-06-24,24.4,-3.4526671425561943,-1.0381363813903555
2009-06-25,26.7,-1.2649706562322613,-3.4526671425561943
2009-06-26,28.3,0.22502008926987216,-1.2649706562322613
2009-06-27,27.2,-0.9826268221386307,0.22502008926987216
2009-06-28,27.8,-0.4878423522342672,-0.9826268221386307
2009-06-29,27.2,-1.1905566305054052,-0.4878423522342672
2009-06-30,28.9,0.4093009200194331,-1.1905566305054052
2009-07-01,27.2,-1.3881985465411937,0.4093009200194331
2009-07-02,24.4,-4.282983431390182,-1.3881985465411937
2009-07-03,25.6,-3.1749818263393905,-4.282983431390182
2009-07-04,26.1,-2.7641216515718767,-3.1749818263393905
2009-07-05,26.1,-2.850330795528283,-2.7641216515718767
2009-07-06,28.3,-0.7335372565614229,-2.850330795528283
2009-07-07,26.1,-3.0136692859983896,-0.7335372565614229
2009-07-08,25.0,-4.190655532246204,-3.0136692859983896
2009-07-09,22.8,-6.464425185574118,-4.190655532246204
2009-07-10,25.6,-3.7349081232043275,-6.464425185574118
2009-07-11,25.6,-3.802035054341985,-3.7349081232043275
2009-07-12,27.2,-2.265737664775802,-3.802035054341985
2009-07-13,26.1,-3.4259487606817594,-2.265737664775802
2009-07-14,26.1,-3.4826024112647467,-3.4259487606817594
2009-07-15,27.8,-1.8356340898761019,-3.4826024112647467
2009-07-16,28.9,-0.7849808132490921,-1.8356340898761019
2009-07-17,30.0,0.2694187215002586,-0.7849808132490921
2009-07-18,28.3,-1.4723759975460773,0.2694187215002586
2009-07-19,27.2,-2.610307428606017,-1.4723759975460773
2009-07-20,27.2,-2.6443201044419027,-2.610307428606017
2009-07-21,21.7,-8.17436075702821,-2.6443201044419027
2009-07-22,27.8,-2.100378438328786,-8.17436075702821
2009-07-23,25.0,-4.922324636879889,-2.100378438328786
2009-07-24,25.6,-4.340153389886829,-4.922324636879889
2009-07-25,28.3,-1.653821390553663,-4.340153389886829
2009-07-26,28.9,-1.0632880903780197,-1.653821390553663
2009-07-27,28.3,-1.6685157961565409,-1.0632880903780197
2009-07-28,29.4,-0.569469761460283,-1.6685157961565409
2009-07-29,28.3,-1.6661182723540087,-0.569469761460283
2009-07-30,29.4,-0.5584327271485776,-1.6661182723540087
2009-07-31,29.4,-0.5463877099910732,-0.5584327271485776
2009-08-01,28.3,-1.6299610581138175,-0.5463877099910732
2009-08-02,23.3,-6.609133922579851,-1.6299610581138175
2009-08-03,28.9,-0.9838908223794753,-6.609133922579851
2009-08-04,28.3,-1.5542196917501592,-0.9838908223794753
2009-08-05,29.4,-0.42011192060938995,-1.5542196917501592
2009-08-06,25.0,-4.781562388008457,-0.42011192060938995
2009-08-07,26.1,-3.638569488533161,-4.781562388008457
2009-08-08,25.6,-4.091135151595836,-3.638569488533161
2009-08-09,26.1,-3.5392648535816384,-4.091135151595836
2009-08-10,32.8,3.2170323771694243,-3.5392648535816384
2009-08-11,30.6,1.0777439625445702,3.2170323771694243
2009-08-12,26.1,-3.357146216014275,1.0777439625445702
2009-08-13,22.2,-7.1876578010746215,-3.357146216014275
2009-08-14,30.0,0.6861860642750273,-7.1876578010746215
2009-08-15,31.1,1.8643587668926358,0.6861860642750273
2009-08-16,32.8,3.6468302609373175,1.8643587668926358
2009-08-17,33.3,4.233567112001779,3.6468302609373175
2009-08-18,32.2,3.2245325478957803,4.233567112001779
2009-08-19,32.2,3.31968651593661,3.2245325478957803
2009-08-20,31.7,2.9189857465864044,3.31968651593661
2009-08-21,31.7,3.0223838232593607,2.9189857465864044
2009-08-22,27.2,-1.3701687418932238,3.0223838232593607
2009-08-23,28.9,0.4412755735724403,-1.3701687418932238
2009-08-24,27.8,-0.5433386105035254,0.4412755735724403
2009-08-25,28.3,0.07593051553153884,-0.5433386105035254
2009-08-26,29.4,1.2990220486225503,0.07593051553153884
2009-08-27,25.6,-2.374127524712133,1.2990220486225503
2009-08-28,22.2,-5.643584221571675,-2.374127524712133
2009-08-29,22.2,-5.509416451620403,-5.643584221571675
2009-08-30,27.2,-0.37169490208755107,-5.509416451620403
2009-08-31,22.2,-5.2304924191235,-0.37169490208755107
2009-09-01,23.3,-3.985883885826034,-5.2304924191235
2009-09-02,25.0,-2.137946097257654,-3.985883885826034
2009-09-03,25.6,-1.3867576327822029,-2.137946097257654
2009-09-04,28.3,1.4676012739449398,-1.3867576327822029
2009-09-05,28.9,2.225048866993788,1.4676012739449398
2009-09-06,23.9,-2.6144979981599334,2.225048866993788
2009-09-07,23.3,-3.051123719638099,-2.6144979981599334
2009-09-08,23.3,-2.884913813196345,-3.051123719638099
2009-09-09,24.4,-1.615954775644017,-2.884913813196345
2009-09-10,20.0,-5.84433394799899,-1.615954775644017
2009-09-11,18.9,-6.770139378728416,-5.84433394799899
2009-09-12,19.4,-6.093459687424502,-6.770139378728416
2009-09-13,26.1,0.7856160707374684,-6.093459687424502
2009-09-14,24.4,-0.7330014605848909,0.7856160707374684
2009-09-15,25.6,0.6505981940495289,-0.7330014605848909
2009-09-16,21.1,-3.663674526983961,0.6505981940495289
2009-09-17,17.2,-7.375909093353478,-3.663674526983961
2009-09-18,23.3,-1.0861947561977345,-7.375909093353478
2009-09-19,21.1,-3.0946204243168083,-1.0861947561977345
2009-09-20,22.8,-1.2012745434312926,-3.0946204243168083
2009-09-21,23.9,0.09375502119436163,-1.2012745434312926
2009-09-22,22.8,-0.8096189015211408,0.09375502119436163
2009-09-23,26.7,3.288517321327017,-0.8096189015211408
2009-09-24,27.8,4.588078232245778,3.288517321327017
2009-09-25,20.6,-2.411020615476943,4.588078232245778
2009-09-26,19.4,-3.40886256126792,-2.411020615476943
2009-09-27,20.0,-2.6055297456625226,-3.40886256126792
2009-09-28,22.2,-0.20110302380589928,-2.6055297456625226
2009-09-29,18.9,-3.2956618842562158,-0.20110302380589928
2009-09-30,15.6,-6.389284373268795,-3.2956618842562158
2009-10-01,12.8,-8.98204702472464,-6.389284373268795
2009-10-02,17.8,-3.77402479585027,-8.98204702472464
2009-10-03,21.1,-0.2652910088593359,-3.77402479585027
2009-10-04,23.3,2.144082701370465,-0.2652910088593359
2009-10-05,19.4,-1.5459735665108774,2.144082701370465
2009-10-06,18.9,-1.835527940344111,-1.5459735665108774
2009-10-07,20.6,0.07535325924963843,-1.835527940344111
2009-10-08,17.2,-3.1133944537350082,0.07535325924963843
2009-10-09,20.6,0.49816629036879334,-3.1133944537350082
2009-10-10,18.9,-0.9900252683902515,0.49816629036879334
2009-10-11,17.8,-1.8780280112079843,-0.9900252683902515
2009-10-12,11.7,-7.765898938458733,-1.8780280112079843
2009-10-13,17.8,-1.4536931738900947,-7.765898938458733
2009-10-14,11.7,-7.341463975014712,-1.4536931738900947
2009-10-15,8.3,-10.52926274961683,-7.341463975014712
2009-10-16,7.8,-10.817139078275329,-10.52926274961683
2009-10-17,8.9,-9.505140742786784,-10.817139078275329
2009-10-18,7.2,-10.993313760356354,-9.505140742786784
2009-10-19,12.8,-5.181702423407689,-10.993313760356354
2009-10-20,18.3,0.5296506551528566,-5.181702423407689
2009-10-21,20.0,2.4407044913976463,0.5296506551528566
2009-10-22,23.3,5.95141967475935,2.4407044913976463
2009-10-23,17.8,0.6617583075422395,5.95141967475935
2009-10-24,18.3,1.3716839397855125,0.6617583075422395
2009-10-25,16.7,-0.0188385002850886,1.3716839397855125
2009-10-26,15.6,-0.909842779969436,-0.0188385002850886
2009-10-27,12.8,-3.5013614397086315,-0.909842779969436
2009-10-28,13.9,-2.1934258743332453,-3.5013614397086315
2009-10-29,13.9,-1.9860664176630216,-2.1934258743332453
2009-10-30,15.0,-0.6793124301671476,-1.9860664176630216
2009-10-31,21.7,6.226807610614037,-0.6793124301671476
2009-11-01,14.4,-0.867733982806973,6.226807610614037
2009-11-02,12.8,-2.2629642028810064,-0.867733982806973
2009-11-03,15.6,0.7410905561414758,-2.2629642028810064
2009-11-04,11.1,-3.5555956001206077,0.7410905561414758
2009-11-05,11.7,-2.753048165675345,-3.5555956001206077
2009-11-06,10.0,-4.251292334486399,-2.753048165675345
2009-11-07,11.7,-2.350353101298534,-4.251292334486399
2009-11-08,20.6,6.749744637376589,-2.350353101298534
2009-11-09,19.4,5.74897598245192,6.749744637376589
2009-11-10,18.3,4.847315931970767,5.74897598245192
2009-11-11,13.9,0.644739281662206,4.847315931970767
2009-11-12,10.0,-3.0587794733201115,0.644739281662206
2009-11-13,12.8,-0.06326623514588547,-3.0587794733201115
2009-11-14,13.9,1.231252601783357,-0.06326623514588547
2009-11-15,18.9,6.4247500580861665,1.231252601783357
2009-11-16,15.0,2.7171984791286423,6.4247500580861665
2009-11-17,12.8,0.7085694475356288,2.7171984791286423
2009-11-18,11.7,-0.20116630121381718,0.7085694475356288
2009-11-19,15.0,3.2879610401855537,-0.20116630121381718
2009-11-20,16.1,4.57592027349607,3.2879610401855537
2009-11-21,13.9,2.562679121499782,4.57592027349607
2009-11-22,12.8,1.6482041587543943,2.562679121499782
2009-11-23,10.0,-0.967539253207633,1.6482041587543943
2009-11-24,14.4,3.615412974001025,-0.967539253207633
2009-11-25,10.6,-0.002976399591801737,3.615412974001025
2009-11-26,13.9,3.4772540075841434,-0.002976399591801737
2009-11-27,10.0,-0.24393584614317376,3.4772540075841434
2009-11-28,10.0,-0.06658746497824808,-0.24393584614317376
2009-11-29,15.0,5.109256150713373,-0.06658746497824808
2009-11-30,13.9,4.183550476588348,5.109256150713373
2009-12-01,8.3,-1.243750557545134,4.183550476588348
2009-12-02,13.3,3.927305416465938,-1.243750557545134
2009-12-03,18.9,9.696669195476844,3.927305416465938
2009-12-04,11.1,2.0642900016503862,9.696669195476844
2009-12-05,7.2,-1.6698845146249814,2.0642900016503862
2009-12-06,3.3,-5.4059082654558095,-1.6698845146249814
2009-12-07,3.9,-4.64383670977376,-5.4059082654558095
2009-12-08,6.7,-1.6837268312630735,-4.64383670977376
2009-12-09,11.7,3.474362890107841,-1.6837268312630735
2009-12-10,7.8,-0.26962748707370476,3.474362890107841
2009-12-11,-1.7,-9.615759324496123,-0.26962748707370476
2009-12-12,2.8,-4.964095356687323,-9.615759324496123
2009-12-13,11.1,3.485300362610669,-4.964095356687323
2009-12-14,7.8,0.3323625201595455,3.485300362610669
2009-12-15,11.1,3.777024608921133,0.3323625201595455
2009-12-16,5.6,-1.580781000399102,3.777024608921133
2009-12-17,-0.6,-7.6411229821093825,-1.580781000399102
2009-12-18,-1.1,-8.004070972754835,-7.6411229821093825
2009-12-19,-1.1,-7.869695482987192,-8.004070972754835
2009-12-20,1.1,-5.538067804277828,-7.869695482987192
2009-12-21,2.2,-4.3092599106856975,-5.538067804277828
2009-12-22,2.2,-4.183344355906629,-4.3092599106856975
2009-12-23,-1.1,-7.36039416584452,-4.183344355906629
2009-12-24,3.9,-2.2404827269580543,-7.36039416584452
2009-12-25,3.3,-2.723683670649989,-2.2404827269580543
2009-12-26,12.2,6.28992924602264,-2.723683670649989
2009-12-27,12.8,7.000282263027027,6.28992924602264
2009-12-28,6.1,0.40730174312127154,7.000282263027027
2009-12-29,-0.6,-6.189085699601347,0.40730174312127154
2009-12-30,0.0,-5.488953068709965,-6.189085699601347
2009-12-31,1.7,-3.6923728523031496,-5.488953068709965
2010-01-01,4.4,-0.8767525319556695,-3.6923728523031496
2010-01-02,1.1,-4.088426693036636,-0.8767525319556695
2010-01-03,-5.6,-10.70388365492048,-4.088426693036636
2010-01-04,-1.1,-6.123192194449961,-10.70388365492048
2010-01-05,-1.1,-6.046419852620312,-6.123192194449961
2010-01-06,1.1,-3.7736327959344167,-6.046419852620312
2010-01-07,2.8,-2.0048956781643534,-3.7736327959344167
2010-01-08,0.6,-4.140271502879783,-2.0048956781643534
2010-01-09,-1.1,-5.77982148710308,-4.140271502879783
2010-01-10,-2.2,-6.823604926449855,-5.77982148710308
2010-01-11,-0.6,-5.171679062111095,-6.823604926449855
2010-01-12,1.7,-2.8240989500299953,-5.171679062111095
2010-01-13,1.7,-2.780917332622205,-2.8240989500299953
2010-01-14,5.6,1.1578154866169017,-2.780917332622205
2010-01-15,10.0,5.592051765280337,1.1578154866169017
2010-01-16,9.4,5.021746440662561,5.592051765280337
2010-01-17,7.8,3.44685724449477,5.021746440662561
2010-01-18,10.0,5.667344813488587,3.44685724449477
2010-01-19,8.9,4.583172795383841,5.667344813488587
2010-01-20,5.0,0.694307950206638,4.583172795383841
2010-01-21,5.0,0.7007202464551137,0.694307950206638
2010-01-22,6.7,2.4023829519422355,0.7007202464551137
2010-01-23,4.4,0.09927271903791102,2.4023829519422355
2010-01-24,10.0,5.6913696640658635,0.09927271903791102
2010-01-25,13.9,9.578657440625129,5.6913696640658635
2010-01-26,9.4,5.061123306620548,9.578657440625129
2010-01-27,3.9,-0.46124181519779794,5.061123306620548
2010-01-28,5.6,1.21155671662944,-0.46124181519779794
2010-01-29,-5.0,-9.420482690708281,1.21155671662944
2010-01-30,-6.7,-11.157357824264649,-9.420482690708281
2010-01-31,-1.1,-5.599062632437505,-11.157357824264649
2010-02-01,1.7,-2.84558719931342,-5.599062632437505
2010-02-02,0.6,-3.996917726353749,-2.84558719931342
2010-02-03,3.9,-0.753036521501603,-3.996917726353749
2010-02-04,2.8,-1.9139219957707168,-0.753036521501603
2010-02-05,2.2,-2.5795486673583383,-1.9139219957707168
2010-02-06,0.6,-4.24988717330538,-2.5795486673583383
2010-02-07,1.1,-3.8249042887080615,-4.24988717330538
2010-02-08,2.8,-2.204562953466242,-3.8249042887080615
2010-02-09,5.6,0.5111776934654806,-2.204562953466242
2010-02-10,1.1,-4.077637727623323,0.5111776934654806
2010-02-11,2.8,-2.4709608862781653,-4.077637727623323
2010-02-12,2.8,-2.5687397982466544,-2.4709608862781653
2010-02-13,0.0,-5.470918889024249,-2.5687397982466544
2010-02-14,3.9,-1.677439064451502,-5.470918889024249
2010-02-15,4.4,-1.2882377882175815,-1.677439064451502
2010-02-16,0.6,-5.2032491661072315,-1.2882377882175815
2010-02-17,1.7,-4.222404036811134,-5.2032491661072315
2010-02-18,4.4,-1.6456300691028654,-4.222404036811134
2010-02-19,6.1,-0.07285186516930775,-1.6456300691028654
2010-02-20,6.7,0.39600893013430216,-0.07285186516930775
2010-02-21,7.8,1.3610335143487768,0.39600893013430216
2010-02-22,7.2,0.6223058070533645,1.3610335143487768
2010-02-23,3.3,-3.4200876756412457,0.6223058070533645
2010-02-24,5.6,-1.266057951463595,-3.4200876756412457
2010-02-25,3.3,-3.71551370691758,-1.266057951463595
2010-02-26,0.6,-6.568361436473874,-3.71551370691758
2010-02-27,3.3,-4.024505585695827,-6.568361436473874
2010-02-28,4.4,-3.0838486979685813,-4.024505585695827
2010-03-01,8.9,1.253708435508929,-3.0838486979685813
2010-03-02,8.3,0.4882666228180259,1.253708435508929
2010-03-03,5.0,-2.9800718841432907,0.4882666228180259
2010-03-04,8.3,0.14879645268148423,-2.9800718841432907
2010-03-05,9.4,1.0749762980233886,0.14879645268148423
2010-03-06,12.2,3.6985732823515445,1.0749762980233886
2010-03-07,13.9,5.2196938398615735,3.6985732823515445
2010-03-08,16.1,7.238445045768927,5.2196938398615735
2010-03-09,16.1,7.054934453288979,7.238445045768927
2010-03-10,13.9,4.6692699306867524,7.054934453288979
2010-03-11,11.7,2.281559498778819,4.6692699306867524
2010-03-12,6.1,-3.5080888307311255,2.281559498778819
2010-03-13,7.8,-1.9995672157034514,-3.5080888307311255
2010-03-14,10.0,0.0072318575755883074,-1.9995672157034514
2010-03-15,7.8,-2.387584582506096,0.0072318575755883074
2010-03-16,17.2,6.816089852542609,-2.387584582506096
2010-03-17,18.9,8.31836075943544,6.816089852542609
2010-03-18,20.6,9.819332794273006,8.31836075943544
2010-03-19,22.2,11.219109527098436,9.819332794273006
2010-03-20,23.3,12.11779330018237,11.219109527098436
2010-03-21,17.8,6.415485090365639,12.11779330018237
2010-03-22,13.9,2.3122843757775158,6.415485090365639
2010-03-23,11.7,-0.09171099276375472,2.3122843757775158
2010-03-24,15.6,3.6035950846264466,-0.09171099276375472
2010-03-25,16.7,4.498296838535218,3.6035950846264466
2010-03-26,11.1,-1.3075134825847812,4.498296838535218
2010-03-27,6.7,-5.913745719471167,-1.3075134825847812
2010-03-28,9.4,-3.420311903087402,-5.913745719471167
2010-03-29,11.7,-1.3271263494144918,-3.420311903087402
2010-03-30,10.0,-3.23410574779105,-1.3271263494144918
2010-03-31,13.9,0.45883075738915124,-3.23410574779105
2010-04-01,21.1,7.451761491796082,0.45883075738915124
2010-04-02,20.0,6.1447621832551995,7.451761491796082
2010-04-03,19.4,5.3379059009504,6.1447621832551995
2010-04-04,24.4,10.131263001858272,5.3379059009504
2010-04-05,23.9,9.424901084515136,10.131263001858272
2010-04-06,25.6,10.918884950199502,9.424901084515136
2010-04-07,33.3,18.41327657159339,10.918884950199502
2010-04-08,26.7,11.608135068966979,18.41327657159339
2010-04-09,20.0,4.703516693911228,11.608135068966979
2010-04-10,16.7,1.1994748206242907,4.703516693911228
2010-04-11,24.4,8.696059944737637,1.1994748206242907
2010-04-12,19.4,3.493319689648649,8.696059944737637
2010-04-13,13.3,-2.808701179692818,3.493319689648649
2010-04-14,19.4,3.090039264384359,-2.808701179692818
2010-04-15,22.8,6.289580140732944,3.090039264384359
2010-04-16,13.9,-2.810042204970012,6.289580140732944
2010-04-17,12.2,-4.708794157526032,-2.810042204970012
2010-04-18,13.9,-3.2066447826094215,-4.708794157526032
2010-04-19,17.2,-0.10356577041628512,-3.2066447826094215
2010-04-20,21.1,3.6004686272508337,-0.10356577041628512
2010-04-21,20.6,2.905481666265164,3.6004686272508337
2010-04-22,22.2,4.311494185611004,2.905481666265164
2010-04-23,20.0,1.9185246887426288,4.311494185611004
2010-04-24,20.0,1.726589430622191,1.9185246887426288
2010-04-25,11.1,-7.364297489822279,1.726589430622191
2010-04-26,11.7,-6.954124032091588,-7.364297489822279
2010-04-27,14.4,-4.442880111648618,-6.954124032091588
2010-04-28,13.3,-5.73055749288806,-4.442880111648618
2010-04-29,20.6,1.3828503221476751,-5.73055749288806
2010-04-30,25.6,6.197348208986156,1.3828503221476751
2010-05-01,29.4,9.812939539546225,6.197348208986156
2010-05-02,31.1,11.329626304223577,9.812939539546225
2010-05-03,26.7,6.747409236893702,11.329626304223577
2010-05-04,27.2,7.066287942477672,6.747409236893702
2010-05-05,26.7,6.386261026710287,7.066287942477672
2010-05-06,25.6,5.107326227744565,6.386261026710287
2010-05-07,22.8,2.1294805492224427,5.107326227744565
2010-05-08,24.4,3.5527203944380226,2.1294805492224427
2010-05-09,11.1,-9.922958298782637,3.5527203944380226
2010-05-10,16.1,-5.097559922862612,-9.922958298782637
2010-05-11,13.3,-8.07108906529388,-5.097559922862612
2010-05-12,8.9,-12.643550373873081,-8.07108906529388
2010-05-13,19.4,-2.314948422728925,-12.643550373873081
2010-05-14,26.7,4.814712420485474,-2.314948422728925
2010-05-15,22.8,0.7454281258658426,4.814712420485474
2010-05-16,22.2,-0.02280486936979287,0.7454281258658426
2010-05-17,23.3,0.910010466233004,-0.02280486936979287
2010-05-18,16.7,-5.856128117133753,0.910010466233004
2010-05-19,17.8,-4.9212220289981055,-5.856128117133753
2010-05-20,26.1,3.214728279637356,-4.9212220289981055
2010-05-21,29.4,6.351723430915413,3.214728279637356
2010-05-22,23.3,0.08976523079968857,6.351723430915413
2010-05-23,21.7,-1.6711432245025897,0.08976523079968857
2010-05-24,22.8,-0.7309974466668976,-1.6711432245025897
2010-05-25,27.8,4.11020854178885,-0.7309974466668976
2010-05-26,33.3,9.452482299440039,4.11020854178885
2010-05-27,28.3,4.295833052529158,9.452482299440039
2010-05-28,21.1,-3.059728224065271,4.295833052529158
2010-05-29,25.0,0.6858112683075248,-3.059728224065271
2010-05-30,28.9,4.432466221161828,0.6858112683075248
2010-05-31,30.0,5.380253281725668,4.432466221161828
2010-06-01,29.4,4.629191109370836,5.380253281725668
2010-06-02,30.6,5.679300425460415,4.629191109370836
2010-06-03,30.6,5.530604056469301,5.679300425460415
2010-06-04,31.1,5.883126970251112,5.530604056469301
2010-06-05,31.1,5.736896305343102,5.883126970251112
2010-06-06,31.7,6.19194139321926,5.736896305343102
2010-06-07,23.9,-1.7517062265794863,6.19194139321926
2010-06-08,23.9,-1.894012798489996,-1.7517062265794863
2010-06-09,20.0,-5.93494235017975,-1.894012798489996
2010-06-10,23.3,-2.7744566990216804,-5.93494235017975
2010-06-11,21.7,-4.5125154657857,-2.7744566990216804
2010-06-12,26.1,-0.24907609552271737,-4.5125154657857
2010-06-13,25.6,-0.8840938855976574,-0.24907609552271737
2010-06-14,26.1,-0.5175220208091069,-0.8840938855976574
2010-06-15,27.2,0.4506883844853107,-0.5175220208091069
2010-06-16,23.9,-2.979411762662423,0.4506883844853107
2010-06-17,23.3,-3.7077695896102725,-2.979411762662423
2010-06-18,30.0,2.8656696794017797,-3.7077695896102725
2010-06-19,27.2,-0.05903734571953834,2.8656696794017797
2010-06-20,31.7,4.318167703779324,-0.05903734571953834
2010-06-21,30.6,3.097344874057022,4.318167703779324
2010-06-22,30.6,2.978555801297336,3.097344874057022
2010-06-23,31.7,3.9618636186096445,2.978555801297336
2010-06-24,33.3,5.447332857443804,3.9618636186096445
2010-06-25,30.6,2.635029343767741,5.447332857443804
2010-06-26,31.7,3.6250200892698707,2.635029343767741
2010-06-27,32.8,4.617373177861367,3.6250200892698707
2010-06-28,33.9,5.612157647765731,4.617373177861367
2010-06-29,32.8,4.409443369494593,5.612157647765731
2010-06-30,26.1,-2.390699079980564,4.409443369494593
2010-07-01,25.0,-3.588198546541193,-2.390699079980564
2010-07-02,27.8,-0.8829834313901799,-3.588198546541193
2010-07-03,31.7,2.9250181736606073,-0.8829834313901799
2010-07-04,35.6,6.735878348428123,2.9250181736606073
2010-07-05,37.2,8.249669204471719,6.735878348428123
2010-07-06,39.4,10.366462743438575,8.249669204471719
2010-07-07,37.8,8.686330714001606,10.366462743438575
2010-07-08,31.7,2.5093444677537953,8.686330714001606
2010-07-09,32.2,2.935574814425884,2.5093444677537953
2010-07-10,28.3,-1.0349081232043282,2.935574814425884
2010-07-11,34.4,4.997964945658012,-1.0349081232043282
2010-07-12,34.4,4.934262335224197,4.997964945658012
2010-07-13,28.3,-1.22594876068176,4.934262335224197
2010-07-14,26.1,-3.4826024112647467,-1.22594876068176
2010-07-15,30.6,0.9643659101238988,-3.4826024112647467
2010-07-16,33.9,4.215019186750908,0.9643659101238988
2010-07-17,34.4,4.669418721500257,4.215019186750908
2010-07-18,34.4,4.627624002453921,4.669418721500257
2010-07-19,33.3,3.489692571393981,4.627624002453921
2010-07-20,31.7,1.8556798955580973,3.489692571393981
2010-07-21,33.9,4.025639242971788,1.8556798955580973
2010-07-22,32.2,2.2996215616712163,4.025639242971788
2010-07-23,30.6,0.6776753631201125,2.2996215616712163
2010-07-24,36.1,6.159846610113171,0.6776753631201125
2010-07-25,33.9,3.946178609446335,6.159846610113171
2010-07-26,30.6,0.6367119096219831,3.946178609446335
