"date","calendar_index","year","count","split","period","count_method","index","dataset","D_max","final_split","neural_split"
"2015-03-03",3349,2015,4,"development",365,"Distinct incident_key per occurrence date.",3349,"nyc_shootings",100,"development","train"
"2015-03-04",3350,2015,3,"development",365,"Distinct incident_key per occurrence date.",3350,"nyc_shootings",100,"development","train"
"2015-03-05",3351,2015,1,"development",365,"Distinct incident_key per occurrence date.",3351,"nyc_shootings",100,"development","train"
"2015-03-06",3352,2015,2,"development",365,"Distinct incident_key per occurrence date.",3352,"nyc_shootings",100,"development","train"
"2015-03-07",3353,2015,3,"development",365,"Distinct incident_key per occurrence date.",3353,"nyc_shootings",100,"development","train"
"2015-03-08",3354,2015,2,"development",365,"Distinct incident_key per occurrence date.",3354,"nyc_shootings",100,"development","train"
"2015-03-09",3355,2015,2,"development",365,"Distinct incident_key per occurrence date.",3355,"nyc_shootings",100,"development","train"
"2015-03-10",3356,2015,1,"development",365,"Distinct incident_key per occurrence date.",3356,"nyc_shootings",100,"development","train"
"2015-03-11",3357,2015,2,"development",365,"Distinct incident_key per occurrence date.",3357,"nyc_shootings",100,"development","train"
"2015-03-12",3358,2015,2,"development",365,"Distinct incident_key per occurrence date.",3358,"nyc_shootings",100,"development","train"
"2015-03-13",3359,2015,3,"development",365,"Distinct incident_key per occurrence date.",3359,"nyc_shootings",100,"development","train"
"2015-03-14",3360,2015,6,"development",365,"Distinct incident_key per occurrence date.",3360,"nyc_shootings",100,"development","train"
"2015-03-15",3361,2015,3,"development",365,"Distinct incident_key per occurrence date.",3361,"nyc_shootings",100,"development","train"
"2015-03-16",3362,2015,1,"development",365,"Distinct incident_key per occurrence date.",3362,"nyc_shootings",100,"development","train"
"2015-03-17",3363,2015,2,"development",365,"Distinct incident_key per occurrence date.",3363,"nyc_shootings",100,"development","train"
"2015-03-18",3364,2015,0,"development",365,"Distinct incident_key per occurrence date.",3364,"nyc_shootings",100,"development","train"
"2015-03-19",3365,2015,1,"development",365,"Distinct incident_key per occurrence date.",3365,"nyc_shootings",100,"development","train"
"2015-03-20",3366,2015,1,"development",365,"Distinct incident_key per occurrence date.",3366,"nyc_shootings",100,"development","train"
"2015-03-21",3367,2015,3,"development",365,"Distinct incident_key per occurrence date.",3367,"nyc_shootings",100,"development","train"
"2015-03-22",3368,2015,3,"development",365,"Distinct incident_key per occurrence date.",3368,"nyc_shootings",100,"development","train"
"2015-03-23",3369,2015,4,"development",365,"Distinct incident_key per occurrence date.",3369,"nyc_shootings",100,"development","train"
"2015-03-24",3370,2015,1,"development",365,"Distinct incident_key per occurrence date.",3370,"nyc_shootings",100,"development","train"
"2015-03-25",3371,2015,1,"development",365,"Distinct incident_key per occurrence date.",3371,"nyc_shootings",100,"development","train"
"2015-03-26",3372,2015,3,"development",365,"Distinct incident_key per occurrence date.",3372,"nyc_shootings",100,"development","train"
"2015-03-27",3373,2015,1,"development",365,"Distinct incident_key per occurrence date.",3373,"nyc_shootings",100,"development","train"
"2015-03-28",3374,2015,5,"development",365,"Distinct incident_key per occurrence date.",3374,"nyc_shootings",100,"development","train"
"2015-03-29",3375,2015,1,"development",365,"Distinct incident_key per occurrence date.",3375,"nyc_shootings",100,"development","train"
"2015-03-30",3376,2015,2,"development",365,"Distinct incident_key per occurrence date.",3376,"nyc_shootings",100,"development","train"
"2015-03-31",3377,2015,4,"development",365,"Distinct incident_key per occurrence date.",3377,"nyc_shootings",100,"development","train"
"2015-04-01",3378,2015,2,"development",365,"Distinct incident_key per occurrence date.",3378,"nyc_shootings",100,"development","train"
"2015-04-02",3379,2015,0,"development",365,"Distinct incident_key per occurrence date.",3379,"nyc_shootings",100,"development","train"
"2015-04-03",3380,2015,3,"development",365,"Distinct incident_key per occurrence date.",3380,"nyc_shootings",100,"development","train"
"2015-04-04",3381,2015,2,"development",365,"Distinct incident_key per occurrence date.",3381,"nyc_shootings",100,"development","train"
"2015-04-05",3382,2015,4,"development",365,"Distinct incident_key per occurrence date.",3382,"nyc_shootings",100,"development","train"
"2015-04-06",3383,2015,2,"development",365,"Distinct incident_key per occurrence date.",3383,"nyc_shootings",100,"development","train"
"2015-04-07",3384,2015,2,"development",365,"Distinct incident_key per occurrence date.",3384,"nyc_shootings",100,"development","train"
"2015-04-08",3385,2015,3,"development",365,"Distinct incident_key per occurrence date.",3385,"nyc_shootings",100,"development","train"
"2015-04-09",3386,2015,0,"development",365,"Distinct incident_key per occurrence date.",3386,"nyc_shootings",100,"development","train"
"2015-04-10",3387,2015,2,"development",365,"Distinct incident_key per occurrence date.",3387,"nyc_shootings",100,"development","train"
"2015-04-11",3388,2015,2,"development",365,"Distinct incident_key per occurrence date.",3388,"nyc_shootings",100,"development","train"
"2015-04-12",3389,2015,5,"development",365,"Distinct incident_key per occurrence date.",3389,"nyc_shootings",100,"development","train"
"2015-04-13",3390,2015,3,"development",365,"Distinct incident_key per occurrence date.",3390,"nyc_shootings",100,"development","train"
"2015-04-14",3391,2015,2,"development",365,"Distinct incident_key per occurrence date.",3391,"nyc_shootings",100,"development","train"
"2015-04-15",3392,2015,5,"development",365,"Distinct incident_key per occurrence date.",3392,"nyc_shootings",100,"development","train"
"2015-04-16",3393,2015,0,"development",365,"Distinct incident_key per occurrence date.",3393,"nyc_shootings",100,"development","train"
"2015-04-17",3394,2015,5,"development",365,"Distinct incident_key per occurrence date.",3394,"nyc_shootings",100,"development","train"
"2015-04-18",3395,2015,10,"development",365,"Distinct incident_key per occurrence date.",3395,"nyc_shootings",100,"development","train"
"2015-04-19",3396,2015,6,"development",365,"Distinct incident_key per occurrence date.",3396,"nyc_shootings",100,"development","train"
"2015-04-20",3397,2015,1,"development",365,"Distinct incident_key per occurrence date.",3397,"nyc_shootings",100,"development","train"
"2015-04-21",3398,2015,5,"development",365,"Distinct incident_key per occurrence date.",3398,"nyc_shootings",100,"development","train"
"2015-04-22",3399,2015,1,"development",365,"Distinct incident_key per occurrence date.",3399,"nyc_shootings",100,"development","train"
"2015-04-23",3400,2015,0,"development",365,"Distinct incident_key per occurrence date.",3400,"nyc_shootings",100,"development","train"
"2015-04-24",3401,2015,2,"development",365,"Distinct incident_key per occurrence date.",3401,"nyc_shootings",100,"development","train"
"2015-04-25",3402,2015,3,"development",365,"Distinct incident_key per occurrence date.",3402,"nyc_shootings",100,"development","train"
"2015-04-26",3403,2015,6,"development",365,"Distinct incident_key per occurrence date.",3403,"nyc_shootings",100,"development","train"
"2015-04-27",3404,2015,4,"development",365,"Distinct incident_key per occurrence date.",3404,"nyc_shootings",100,"development","train"
"2015-04-28",3405,2015,1,"development",365,"Distinct incident_key per occurrence date.",3405,"nyc_shootings",100,"development","train"
"2015-04-29",3406,2015,5,"development",365,"Distinct incident_key per occurrence date.",3406,"nyc_shootings",100,"development","train"
"2015-04-30",3407,2015,1,"development",365,"Distinct incident_key per occurrence date.",3407,"nyc_shootings",100,"development","train"
"2015-05-01",3408,2015,1,"development",365,"Distinct incident_key per occurrence date.",3408,"nyc_shootings",100,"development","train"
"2015-05-02",3409,2015,1,"development",365,"Distinct incident_key per occurrence date.",3409,"nyc_shootings",100,"development","train"
"2015-05-03",3410,2015,5,"development",365,"Distinct incident_key per occurrence date.",3410,"nyc_shootings",100,"development","train"
"2015-05-04",3411,2015,8,"development",365,"Distinct incident_key per occurrence date.",3411,"nyc_shootings",100,"development","train"
"2015-05-05",3412,2015,5,"development",365,"Distinct incident_key per occurrence date.",3412,"nyc_shootings",100,"development","train"
"2015-05-06",3413,2015,6,"development",365,"Distinct incident_key per occurrence date.",3413,"nyc_shootings",100,"development","train"
"2015-05-07",3414,2015,6,"development",365,"Distinct incident_key per occurrence date.",3414,"nyc_shootings",100,"development","train"
"2015-05-08",3415,2015,3,"development",365,"Distinct incident_key per occurrence date.",3415,"nyc_shootings",100,"development","train"
"2015-05-09",3416,2015,7,"development",365,"Distinct incident_key per occurrence date.",3416,"nyc_shootings",100,"development","train"
"2015-05-10",3417,2015,4,"development",365,"Distinct incident_key per occurrence date.",3417,"nyc_shootings",100,"development","train"
"2015-05-11",3418,2015,4,"development",365,"Distinct incident_key per occurrence date.",3418,"nyc_shootings",100,"development","train"
"2015-05-12",3419,2015,3,"development",365,"Distinct incident_key per occurrence date.",3419,"nyc_shootings",100,"development","train"
"2015-05-13",3420,2015,4,"development",365,"Distinct incident_key per occurrence date.",3420,"nyc_shootings",100,"development","train"
"2015-05-14",3421,2015,3,"development",365,"Distinct incident_key per occurrence date.",3421,"nyc_shootings",100,"development","train"
"2015-05-15",3422,2015,1,"development",365,"Distinct incident_key per occurrence date.",3422,"nyc_shootings",100,"development","train"
"2015-05-16",3423,2015,5,"development",365,"Distinct incident_key per occurrence date.",3423,"nyc_shootings",100,"development","train"
"2015-05-17",3424,2015,6,"development",365,"Distinct incident_key per occurrence date.",3424,"nyc_shootings",100,"development","train"
"2015-05-18",3425,2015,4,"development",365,"Distinct incident_key per occurrence date.",3425,"nyc_shootings",100,"development","train"
"2015-05-19",3426,2015,3,"development",365,"Distinct incident_key per occurrence date.",3426,"nyc_shootings",100,"development","train"
"2015-05-20",3427,2015,1,"development",365,"Distinct incident_key per occurrence date.",3427,"nyc_shootings",100,"development","train"
"2015-05-21",3428,2015,4,"development",365,"Distinct incident_key per occurrence date.",3428,"nyc_shootings",100,"development","train"
"2015-05-22",3429,2015,3,"development",365,"Distinct incident_key per occurrence date.",3429,"nyc_shootings",100,"development","train"
"2015-05-23",3430,2015,6,"development",365,"Distinct incident_key per occurrence date.",3430,"nyc_shootings",100,"development","train"
"2015-05-24",3431,2015,4,"development",365,"Distinct incident_key per occurrence date.",3431,"nyc_shootings",100,"development","train"
"2015-05-25",3432,2015,3,"development",365,"Distinct incident_key per occurrence date.",3432,"nyc_shootings",100,"development","train"
"2015-05-26",3433,2015,9,"development",365,"Distinct incident_key per occurrence date.",3433,"nyc_shootings",100,"development","train"
"2015-05-27",3434,2015,5,"development",365,"Distinct incident_key per occurrence date.",3434,"nyc_shootings",100,"development","train"
"2015-05-28",3435,2015,3,"development",365,"Distinct incident_key per occurrence date.",3435,"nyc_shootings",100,"development","train"
"2015-05-29",3436,2015,4,"development",365,"Distinct incident_key per occurrence date.",3436,"nyc_shootings",100,"development","train"
"2015-05-30",3437,2015,7,"development",365,"Distinct incident_key per occurrence date.",3437,"nyc_shootings",100,"development","train"
"2015-05-31",3438,2015,4,"development",365,"Distinct incident_key per occurrence date.",3438,"nyc_shootings",100,"development","train"
"2015-06-01",3439,2015,2,"development",365,"Distinct incident_key per occurrence date.",3439,"nyc_shootings",100,"development","train"
"2015-06-02",3440,2015,2,"development",365,"Distinct incident_key per occurrence date.",3440,"nyc_shootings",100,"development","train"
"2015-06-03",3441,2015,2,"development",365,"Distinct incident_key per occurrence date.",3441,"nyc_shootings",100,"development","train"
"2015-06-04",3442,2015,1,"development",365,"Distinct incident_key per occurrence date.",3442,"nyc_shootings",100,"development","train"
"2015-06-05",3443,2015,0,"development",365,"Distinct incident_key per occurrence date.",3443,"nyc_shootings",100,"development","train"
"2015-06-06",3444,2015,3,"development",365,"Distinct incident_key per occurrence date.",3444,"nyc_shootings",100,"development","train"
"2015-06-07",3445,2015,3,"development",365,"Distinct incident_key per occurrence date.",3445,"nyc_shootings",100,"development","train"
"2015-06-08",3446,2015,5,"development",365,"Distinct incident_key per occurrence date.",3446,"nyc_shootings",100,"development","train"
"2015-06-09",3447,2015,9,"development",365,"Distinct incident_key per occurrence date.",3447,"nyc_shootings",100,"development","train"
"2015-06-10",3448,2015,5,"development",365,"Distinct incident_key per occurrence date.",3448,"nyc_shootings",100,"development","train"
"2015-06-11",3449,2015,3,"development",365,"Distinct incident_key per occurrence date.",3449,"nyc_shootings",100,"development","train"
"2015-06-12",3450,2015,11,"development",365,"Distinct incident_key per occurrence date.",3450,"nyc_shootings",100,"development","train"
"2015-06-13",3451,2015,6,"development",365,"Distinct incident_key per occurrence date.",3451,"nyc_shootings",100,"development","train"
"2015-06-14",3452,2015,4,"development",365,"Distinct incident_key per occurrence date.",3452,"nyc_shootings",100,"development","train"
"2015-06-15",3453,2015,4,"development",365,"Distinct incident_key per occurrence date.",3453,"nyc_shootings",100,"development","train"
"2015-06-16",3454,2015,0,"development",365,"Distinct incident_key per occurrence date.",3454,"nyc_shootings",100,"development","train"
"2015-06-17",3455,2015,3,"development",365,"Distinct incident_key per occurrence date.",3455,"nyc_shootings",100,"development","train"
"2015-06-18",3456,2015,2,"development",365,"Distinct incident_key per occurrence date.",3456,"nyc_shootings",100,"development","train"
"2015-06-19",3457,2015,3,"development",365,"Distinct incident_key per occurrence date.",3457,"nyc_shootings",100,"development","train"
"2015-06-20",3458,2015,5,"development",365,"Distinct incident_key per occurrence date.",3458,"nyc_shootings",100,"development","train"
"2015-06-21",3459,2015,7,"development",365,"Distinct incident_key per occurrence date.",3459,"nyc_shootings",100,"development","train"
"2015-06-22",3460,2015,6,"development",365,"Distinct incident_key per occurrence date.",3460,"nyc_shootings",100,"development","train"
"2015-06-23",3461,2015,4,"development",365,"Distinct incident_key per occurrence date.",3461,"nyc_shootings",100,"development","train"
"2015-06-24",3462,2015,3,"development",365,"Distinct incident_key per occurrence date.",3462,"nyc_shootings",100,"development","train"
"2015-06-25",3463,2015,3,"development",365,"Distinct incident_key per occurrence date.",3463,"nyc_shootings",100,"development","train"
"2015-06-26",3464,2015,2,"development",365,"Distinct incident_key per occurrence date.",3464,"nyc_shootings",100,"development","train"
"2015-06-27",3465,2015,3,"development",365,"Distinct incident_key per occurrence date.",3465,"nyc_shootings",100,"development","train"
"2015-06-28",3466,2015,3,"development",365,"Distinct incident_key per occurrence date.",3466,"nyc_shootings",100,"development","train"
"2015-06-29",3467,2015,4,"development",365,"Distinct incident_key per occurrence date.",3467,"nyc_shootings",100,"development","train"
"2015-06-30",3468,2015,0,"development",365,"Distinct incident_key per occurrence date.",3468,"nyc_shootings",100,"development","train"
"2015-07-01",3469,2015,3,"development",365,"Distinct incident_key per occurrence date.",3469,"nyc_shootings",100,"development","train"
"2015-07-02",3470,2015,3,"development",365,"Distinct incident_key per occurrence date.",3470,"nyc_shootings",100,"development","train"
"2015-07-03",3471,2015,4,"development",365,"Distinct incident_key per occurrence date.",3471,"nyc_shootings",100,"development","train"
"2015-07-04",3472,2015,6,"development",365,"Distinct incident_key per occurrence date.",3472,"nyc_shootings",100,"development","train"
"2015-07-05",3473,2015,4,"development",365,"Distinct incident_key per occurrence date.",3473,"nyc_shootings",100,"development","train"
"2015-07-06",3474,2015,0,"development",365,"Distinct incident_key per occurrence date.",3474,"nyc_shootings",100,"development","train"
"2015-07-07",3475,2015,3,"development",365,"Distinct incident_key per occurrence date.",3475,"nyc_shootings",100,"development","train"
"2015-07-08",3476,2015,5,"development",365,"Distinct incident_key per occurrence date.",3476,"nyc_shootings",100,"development","train"
"2015-07-09",3477,2015,2,"development",365,"Distinct incident_key per occurrence date.",3477,"nyc_shootings",100,"development","train"
"2015-07-10",3478,2015,3,"development",365,"Distinct incident_key per occurrence date.",3478,"nyc_shootings",100,"development","train"
"2015-07-11",3479,2015,8,"development",365,"Distinct incident_key per occurrence date.",3479,"nyc_shootings",100,"development","train"
"2015-07-12",3480,2015,4,"development",365,"Distinct incident_key per occurrence date.",3480,"nyc_shootings",100,"development","train"
"2015-07-13",3481,2015,10,"development",365,"Distinct incident_key per occurrence date.",3481,"nyc_shootings",100,"development","train"
"2015-07-14",3482,2015,1,"development",365,"Distinct incident_key per occurrence date.",3482,"nyc_shootings",100,"development","train"
"2015-07-15",3483,2015,3,"development",365,"Distinct incident_key per occurrence date.",3483,"nyc_shootings",100,"development","train"
"2015-07-16",3484,2015,4,"development",365,"Distinct incident_key per occurrence date.",3484,"nyc_shootings",100,"development","train"
"2015-07-17",3485,2015,6,"development",365,"Distinct incident_key per occurrence date.",3485,"nyc_shootings",100,"development","train"
"2015-07-18",3486,2015,2,"development",365,"Distinct incident_key per occurrence date.",3486,"nyc_shootings",100,"development","train"
"2015-07-19",3487,2015,5,"development",365,"Distinct incident_key per occurrence date.",3487,"nyc_shootings",100,"development","train"
"2015-07-20",3488,2015,5,"development",365,"Distinct incident_key per occurrence date.",3488,"nyc_shootings",100,"development","train"
"2015-07-21",3489,2015,3,"development",365,"Distinct incident_key per occurrence date.",3489,"nyc_shootings",100,"development","train"
"2015-07-22",3490,2015,3,"development",365,"Distinct incident_key per occurrence date.",3490,"nyc_shootings",100,"development","train"
"2015-07-23",3491,2015,6,"development",365,"Distinct incident_key per occurrence date.",3491,"nyc_shootings",100,"development","train"
"2015-07-24",3492,2015,5,"development",365,"Distinct incident_key per occurrence date.",3492,"nyc_shootings",100,"development","train"
"2015-07-25",3493,2015,5,"development",365,"Distinct incident_key per occurrence date.",3493,"nyc_shootings",100,"development","train"
"2015-07-26",3494,2015,3,"development",365,"Distinct incident_key per occurrence date.",3494,"nyc_shootings",100,"development","train"
"2015-07-27",3495,2015,1,"development",365,"Distinct incident_key per occurrence date.",3495,"nyc_shootings",100,"development","train"
"2015-07-28",3496,2015,3,"development",365,"Distinct incident_key per occurrence date.",3496,"nyc_shootings",100,"development","train"
"2015-07-29",3497,2015,3,"development",365,"Distinct incident_key per occurrence date.",3497,"nyc_shootings",100,"development","train"
"2015-07-30",3498,2015,1,"development",365,"Distinct incident_key per occurrence date.",3498,"nyc_shootings",100,"development","train"
"2015-07-31",3499,2015,3,"development",365,"Distinct incident_key per occurrence date.",3499,"nyc_shootings",100,"development","train"
"2015-08-01",3500,2015,3,"development",365,"Distinct incident_key per occurrence date.",3500,"nyc_shootings",100,"development","train"
"2015-08-02",3501,2015,4,"development",365,"Distinct incident_key per occurrence date.",3501,"nyc_shootings",100,"development","train"
"2015-08-03",3502,2015,3,"development",365,"Distinct incident_key per occurrence date.",3502,"nyc_shootings",100,"development","train"
"2015-08-04",3503,2015,3,"development",365,"Distinct incident_key per occurrence date.",3503,"nyc_shootings",100,"development","train"
"2015-08-05",3504,2015,6,"development",365,"Distinct incident_key per occurrence date.",3504,"nyc_shootings",100,"development","train"
"2015-08-06",3505,2015,2,"development",365,"Distinct incident_key per occurrence date.",3505,"nyc_shootings",100,"development","train"
"2015-08-07",3506,2015,2,"development",365,"Distinct incident_key per occurrence date.",3506,"nyc_shootings",100,"development","train"
"2015-08-08",3507,2015,5,"development",365,"Distinct incident_key per occurrence date.",3507,"nyc_shootings",100,"development","train"
"2015-08-09",3508,2015,6,"development",365,"Distinct incident_key per occurrence date.",3508,"nyc_shootings",100,"development","train"
"2015-08-10",3509,2015,2,"development",365,"Distinct incident_key per occurrence date.",3509,"nyc_shootings",100,"development","train"
"2015-08-11",3510,2015,0,"development",365,"Distinct incident_key per occurrence date.",3510,"nyc_shootings",100,"development","train"
"2015-08-12",3511,2015,3,"development",365,"Distinct incident_key per occurrence date.",3511,"nyc_shootings",100,"development","train"
"2015-08-13",3512,2015,3,"development",365,"Distinct incident_key per occurrence date.",3512,"nyc_shootings",100,"development","train"
"2015-08-14",3513,2015,6,"development",365,"Distinct incident_key per occurrence date.",3513,"nyc_shootings",100,"development","train"
"2015-08-15",3514,2015,5,"development",365,"Distinct incident_key per occurrence date.",3514,"nyc_shootings",100,"development","train"
"2015-08-16",3515,2015,6,"development",365,"Distinct incident_key per occurrence date.",3515,"nyc_shootings",100,"development","train"
"2015-08-17",3516,2015,4,"development",365,"Distinct incident_key per occurrence date.",3516,"nyc_shootings",100,"development","train"
"2015-08-18",3517,2015,2,"development",365,"Distinct incident_key per occurrence date.",3517,"nyc_shootings",100,"development","train"
"2015-08-19",3518,2015,2,"development",365,"Distinct incident_key per occurrence date.",3518,"nyc_shootings",100,"development","train"
"2015-08-20",3519,2015,5,"development",365,"Distinct incident_key per occurrence date.",3519,"nyc_shootings",100,"development","train"
"2015-08-21",3520,2015,4,"development",365,"Distinct incident_key per occurrence date.",3520,"nyc_shootings",100,"development","train"
"2015-08-22",3521,2015,6,"development",365,"Distinct incident_key per occurrence date.",3521,"nyc_shootings",100,"development","train"
"2015-08-23",3522,2015,11,"development",365,"Distinct incident_key per occurrence date.",3522,"nyc_shootings",100,"development","train"
"2015-08-24",3523,2015,3,"development",365,"Distinct incident_key per occurrence date.",3523,"nyc_shootings",100,"development","train"
"2015-08-25",3524,2015,6,"development",365,"Distinct incident_key per occurrence date.",3524,"nyc_shootings",100,"development","train"
"2015-08-26",3525,2015,2,"development",365,"Distinct incident_key per occurrence date.",3525,"nyc_shootings",100,"development","train"
"2015-08-27",3526,2015,1,"development",365,"Distinct incident_key per occurrence date.",3526,"nyc_shootings",100,"development","train"
"2015-08-28",3527,2015,2,"development",365,"Distinct incident_key per occurrence date.",3527,"nyc_shootings",100,"development","train"
"2015-08-29",3528,2015,4,"development",365,"Distinct incident_key per occurrence date.",3528,"nyc_shootings",100,"development","train"
"2015-08-30",3529,2015,5,"development",365,"Distinct incident_key per occurrence date.",3529,"nyc_shootings",100,"development","train"
"2015-08-31",3530,2015,6,"development",365,"Distinct incident_key per occurrence date.",3530,"nyc_shootings",100,"development","train"
"2015-09-01",3531,2015,5,"development",365,"Distinct incident_key per occurrence date.",3531,"nyc_shootings",100,"development","train"
"2015-09-02",3532,2015,3,"development",365,"Distinct incident_key per occurrence date.",3532,"nyc_shootings",100,"development","train"
"2015-09-03",3533,2015,1,"development",365,"Distinct incident_key per occurrence date.",3533,"nyc_shootings",100,"development","train"
"2015-09-04",3534,2015,6,"development",365,"Distinct incident_key per occurrence date.",3534,"nyc_shootings",100,"development","train"
"2015-09-05",3535,2015,7,"development",365,"Distinct incident_key per occurrence date.",3535,"nyc_shootings",100,"development","train"
"2015-09-06",3536,2015,7,"development",365,"Distinct incident_key per occurrence date.",3536,"nyc_shootings",100,"development","train"
"2015-09-07",3537,2015,3,"development",365,"Distinct incident_key per occurrence date.",3537,"nyc_shootings",100,"development","train"
"2015-09-08",3538,2015,4,"development",365,"Distinct incident_key per occurrence date.",3538,"nyc_shootings",100,"development","train"
"2015-09-09",3539,2015,4,"development",365,"Distinct incident_key per occurrence date.",3539,"nyc_shootings",100,"development","train"
"2015-09-10",3540,2015,1,"development",365,"Distinct incident_key per occurrence date.",3540,"nyc_shootings",100,"development","train"
"2015-09-11",3541,2015,4,"development",365,"Distinct incident_key per occurrence date.",3541,"nyc_shootings",100,"development","train"
"2015-09-12",3542,2015,8,"development",365,"Distinct incident_key per occurrence date.",3542,"nyc_shootings",100,"development","train"
"2015-09-13",3543,2015,0,"development",365,"Distinct incident_key per occurrence date.",3543,"nyc_shootings",100,"development","train"
"2015-09-14",3544,2015,2,"development",365,"Distinct incident_key per occurrence date.",3544,"nyc_shootings",100,"development","train"
"2015-09-15",3545,2015,1,"development",365,"Distinct incident_key per occurrence date.",3545,"nyc_shootings",100,"development","train"
"2015-09-16",3546,2015,1,"development",365,"Distinct incident_key per occurrence date.",3546,"nyc_shootings",100,"development","train"
"2015-09-17",3547,2015,1,"development",365,"Distinct incident_key per occurrence date.",3547,"nyc_shootings",100,"development","train"
"2015-09-18",3548,2015,1,"development",365,"Distinct incident_key per occurrence date.",3548,"nyc_shootings",100,"development","train"
"2015-09-19",3549,2015,7,"development",365,"Distinct incident_key per occurrence date.",3549,"nyc_shootings",100,"development","train"
"2015-09-20",3550,2015,5,"development",365,"Distinct incident_key per occurrence date.",3550,"nyc_shootings",100,"development","train"
"2015-09-21",3551,2015,4,"development",365,"Distinct incident_key per occurrence date.",3551,"nyc_shootings",100,"development","train"
"2015-09-22",3552,2015,3,"development",365,"Distinct incident_key per occurrence date.",3552,"nyc_shootings",100,"development","train"
"2015-09-23",3553,2015,1,"development",365,"Distinct incident_key per occurrence date.",3553,"nyc_shootings",100,"development","train"
"2015-09-24",3554,2015,0,"development",365,"Distinct incident_key per occurrence date.",3554,"nyc_shootings",100,"development","train"
"2015-09-25",3555,2015,6,"development",365,"Distinct incident_key per occurrence date.",3555,"nyc_shootings",100,"development","train"
"2015-09-26",3556,2015,6,"development",365,"Distinct incident_key per occurrence date.",3556,"nyc_shootings",100,"development","train"
"2015-09-27",3557,2015,2,"development",365,"Distinct incident_key per occurrence date.",3557,"nyc_shootings",100,"development","train"
"2015-09-28",3558,2015,2,"development",365,"Distinct incident_key per occurrence date.",3558,"nyc_shootings",100,"development","train"
"2015-09-29",3559,2015,2,"development",365,"Distinct incident_key per occurrence date.",3559,"nyc_shootings",100,"development","train"
"2015-09-30",3560,2015,1,"development",365,"Distinct incident_key per occurrence date.",3560,"nyc_shootings",100,"development","train"
"2015-10-01",3561,2015,1,"development",365,"Distinct incident_key per occurrence date.",3561,"nyc_shootings",100,"development","train"
"2015-10-02",3562,2015,1,"development",365,"Distinct incident_key per occurrence date.",3562,"nyc_shootings",100,"development","train"
"2015-10-03",3563,2015,1,"development",365,"Distinct incident_key per occurrence date.",3563,"nyc_shootings",100,"development","train"
"2015-10-04",3564,2015,7,"development",365,"Distinct incident_key per occurrence date.",3564,"nyc_shootings",100,"development","train"
"2015-10-05",3565,2015,2,"development",365,"Distinct incident_key per occurrence date.",3565,"nyc_shootings",100,"development","train"
"2015-10-06",3566,2015,2,"development",365,"Distinct incident_key per occurrence date.",3566,"nyc_shootings",100,"development","train"
"2015-10-07",3567,2015,0,"development",365,"Distinct incident_key per occurrence date.",3567,"nyc_shootings",100,"development","train"
"2015-10-08",3568,2015,2,"development",365,"Distinct incident_key per occurrence date.",3568,"nyc_shootings",100,"development","train"
"2015-10-09",3569,2015,5,"development",365,"Distinct incident_key per occurrence date.",3569,"nyc_shootings",100,"development","train"
"2015-10-10",3570,2015,3,"development",365,"Distinct incident_key per occurrence date.",3570,"nyc_shootings",100,"development","train"
"2015-10-11",3571,2015,2,"development",365,"Distinct incident_key per occurrence date.",3571,"nyc_shootings",100,"development","train"
"2015-10-12",3572,2015,1,"development",365,"Distinct incident_key per occurrence date.",3572,"nyc_shootings",100,"development","train"
"2015-10-13",3573,2015,2,"development",365,"Distinct incident_key per occurrence date.",3573,"nyc_shootings",100,"development","train"
"2015-10-14",3574,2015,4,"development",365,"Distinct incident_key per occurrence date.",3574,"nyc_shootings",100,"development","train"
"2015-10-15",3575,2015,0,"development",365,"Distinct incident_key per occurrence date.",3575,"nyc_shootings",100,"development","train"
"2015-10-16",3576,2015,1,"development",365,"Distinct incident_key per occurrence date.",3576,"nyc_shootings",100,"development","train"
"2015-10-17",3577,2015,6,"development",365,"Distinct incident_key per occurrence date.",3577,"nyc_shootings",100,"development","train"
"2015-10-18",3578,2015,5,"development",365,"Distinct incident_key per occurrence date.",3578,"nyc_shootings",100,"development","train"
"2015-10-19",3579,2015,2,"development",365,"Distinct incident_key per occurrence date.",3579,"nyc_shootings",100,"development","train"
"2015-10-20",3580,2015,4,"development",365,"Distinct incident_key per occurrence date.",3580,"nyc_shootings",100,"development","train"
"2015-10-21",3581,2015,0,"development",365,"Distinct incident_key per occurrence date.",3581,"nyc_shootings",100,"development","train"
"2015-10-22",3582,2015,3,"development",365,"Distinct incident_key per occurrence date.",3582,"nyc_shootings",100,"development","train"
"2015-10-23",3583,2015,1,"development",365,"Distinct incident_key per occurrence date.",3583,"nyc_shootings",100,"development","train"
"2015-10-24",3584,2015,5,"development",365,"Distinct incident_key per occurrence date.",3584,"nyc_shootings",100,"development","train"
"2015-10-25",3585,2015,3,"development",365,"Distinct incident_key per occurrence date.",3585,"nyc_shootings",100,"development","train"
"2015-10-26",3586,2015,3,"development",365,"Distinct incident_key per occurrence date.",3586,"nyc_shootings",100,"development","train"
"2015-10-27",3587,2015,2,"development",365,"Distinct incident_key per occurrence date.",3587,"nyc_shootings",100,"development","train"
"2015-10-28",3588,2015,2,"development",365,"Distinct incident_key per occurrence date.",3588,"nyc_shootings",100,"development","train"
