date,calendar_index,year,count,split,period,count_method,index,dataset,D_max,final_split,neural_split
1988-05-30,7417,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7417,RAND_terrorism,100,development,train
1988-05-31,7418,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7418,RAND_terrorism,100,development,train
1988-06-01,7419,1988,9,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7419,RAND_terrorism,100,development,train
1988-06-02,7420,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7420,RAND_terrorism,100,development,train
1988-06-03,7421,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7421,RAND_terrorism,100,development,train
1988-06-04,7422,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7422,RAND_terrorism,100,development,train
1988-06-05,7423,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7423,RAND_terrorism,100,development,train
1988-06-06,7424,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7424,RAND_terrorism,100,development,train
1988-06-07,7425,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7425,RAND_terrorism,100,development,train
1988-06-08,7426,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7426,RAND_terrorism,100,development,train
1988-06-09,7427,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7427,RAND_terrorism,100,development,train
1988-06-10,7428,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7428,RAND_terrorism,100,development,train
1988-06-11,7429,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7429,RAND_terrorism,100,development,train
1988-06-12,7430,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7430,RAND_terrorism,100,development,train
1988-06-13,7431,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7431,RAND_terrorism,100,development,train
1988-06-14,7432,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7432,RAND_terrorism,100,development,train
1988-06-15,7433,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7433,RAND_terrorism,100,development,train
1988-06-16,7434,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7434,RAND_terrorism,100,development,train
1988-06-17,7435,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7435,RAND_terrorism,100,development,train
1988-06-18,7436,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7436,RAND_terrorism,100,development,train
1988-06-19,7437,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7437,RAND_terrorism,100,development,train
1988-06-20,7438,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7438,RAND_terrorism,100,development,train
1988-06-21,7439,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7439,RAND_terrorism,100,development,train
1988-06-22,7440,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7440,RAND_terrorism,100,development,train
1988-06-23,7441,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7441,RAND_terrorism,100,development,train
1988-06-24,7442,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7442,RAND_terrorism,100,development,train
1988-06-25,7443,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7443,RAND_terrorism,100,development,train
1988-06-26,7444,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7444,RAND_terrorism,100,development,train
1988-06-27,7445,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7445,RAND_terrorism,100,development,train
1988-06-28,7446,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7446,RAND_terrorism,100,development,train
1988-06-29,7447,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7447,RAND_terrorism,100,development,train
1988-06-30,7448,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7448,RAND_terrorism,100,development,train
1988-07-01,7449,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7449,RAND_terrorism,100,development,train
1988-07-02,7450,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7450,RAND_terrorism,100,development,train
1988-07-03,7451,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7451,RAND_terrorism,100,development,train
1988-07-04,7452,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7452,RAND_terrorism,100,development,train
1988-07-05,7453,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7453,RAND_terrorism,100,development,train
1988-07-06,7454,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7454,RAND_terrorism,100,development,train
1988-07-07,7455,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7455,RAND_terrorism,100,development,train
1988-07-08,7456,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7456,RAND_terrorism,100,development,train
1988-07-09,7457,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7457,RAND_terrorism,100,development,train
1988-07-10,7458,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7458,RAND_terrorism,100,development,train
1988-07-11,7459,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7459,RAND_terrorism,100,development,train
1988-07-12,7460,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7460,RAND_terrorism,100,development,train
1988-07-13,7461,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7461,RAND_terrorism,100,development,train
1988-07-14,7462,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7462,RAND_terrorism,100,development,train
1988-07-15,7463,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7463,RAND_terrorism,100,development,train
1988-07-16,7464,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7464,RAND_terrorism,100,development,train
1988-07-17,7465,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7465,RAND_terrorism,100,development,train
1988-07-18,7466,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7466,RAND_terrorism,100,development,train
1988-07-19,7467,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7467,RAND_terrorism,100,development,train
1988-07-20,7468,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7468,RAND_terrorism,100,development,train
1988-07-21,7469,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7469,RAND_terrorism,100,development,train
1988-07-22,7470,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7470,RAND_terrorism,100,development,train
1988-07-23,7471,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7471,RAND_terrorism,100,development,train
1988-07-24,7472,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7472,RAND_terrorism,100,development,train
1988-07-25,7473,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7473,RAND_terrorism,100,development,train
1988-07-26,7474,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7474,RAND_terrorism,100,development,train
1988-07-27,7475,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7475,RAND_terrorism,100,development,train
1988-07-28,7476,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7476,RAND_terrorism,100,development,train
1988-07-29,7477,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7477,RAND_terrorism,100,development,train
1988-07-30,7478,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7478,RAND_terrorism,100,development,train
1988-07-31,7479,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7479,RAND_terrorism,100,development,train
1988-08-01,7480,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7480,RAND_terrorism,100,development,train
1988-08-02,7481,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7481,RAND_terrorism,100,development,train
1988-08-03,7482,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7482,RAND_terrorism,100,development,train
1988-08-04,7483,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7483,RAND_terrorism,100,development,train
1988-08-05,7484,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7484,RAND_terrorism,100,development,train
1988-08-06,7485,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7485,RAND_terrorism,100,development,train
1988-08-07,7486,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7486,RAND_terrorism,100,development,train
1988-08-08,7487,1988,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7487,RAND_terrorism,100,development,train
1988-08-09,7488,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7488,RAND_terrorism,100,development,train
1988-08-10,7489,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7489,RAND_terrorism,100,development,train
1988-08-11,7490,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7490,RAND_terrorism,100,development,train
1988-08-12,7491,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7491,RAND_terrorism,100,development,train
1988-08-13,7492,1988,10,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7492,RAND_terrorism,100,development,train
1988-08-14,7493,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7493,RAND_terrorism,100,development,train
1988-08-15,7494,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7494,RAND_terrorism,100,development,train
1988-08-16,7495,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7495,RAND_terrorism,100,development,train
1988-08-17,7496,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7496,RAND_terrorism,100,development,train
1988-08-18,7497,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7497,RAND_terrorism,100,development,train
1988-08-19,7498,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7498,RAND_terrorism,100,development,train
1988-08-20,7499,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7499,RAND_terrorism,100,development,train
1988-08-21,7500,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7500,RAND_terrorism,100,development,train
1988-08-22,7501,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7501,RAND_terrorism,100,development,train
1988-08-23,7502,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7502,RAND_terrorism,100,development,train
1988-08-24,7503,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7503,RAND_terrorism,100,development,train
1988-08-25,7504,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7504,RAND_terrorism,100,development,train
1988-08-26,7505,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7505,RAND_terrorism,100,development,train
1988-08-27,7506,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7506,RAND_terrorism,100,development,train
1988-08-28,7507,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7507,RAND_terrorism,100,development,train
1988-08-29,7508,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7508,RAND_terrorism,100,development,train
1988-08-30,7509,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7509,RAND_terrorism,100,development,train
1988-08-31,7510,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7510,RAND_terrorism,100,development,train
1988-09-01,7511,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7511,RAND_terrorism,100,development,train
1988-09-02,7512,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7512,RAND_terrorism,100,development,train
1988-09-03,7513,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7513,RAND_terrorism,100,development,train
1988-09-04,7514,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7514,RAND_terrorism,100,development,train
1988-09-05,7515,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7515,RAND_terrorism,100,development,train
1988-09-06,7516,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7516,RAND_terrorism,100,development,train
1988-09-07,7517,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7517,RAND_terrorism,100,development,train
1988-09-08,7518,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7518,RAND_terrorism,100,development,train
1988-09-09,7519,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7519,RAND_terrorism,100,development,train
1988-09-10,7520,1988,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7520,RAND_terrorism,100,development,train
1988-09-11,7521,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7521,RAND_terrorism,100,development,train
1988-09-12,7522,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7522,RAND_terrorism,100,development,train
1988-09-13,7523,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7523,RAND_terrorism,100,development,train
1988-09-14,7524,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7524,RAND_terrorism,100,development,train
1988-09-15,7525,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7525,RAND_terrorism,100,development,train
1988-09-16,7526,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7526,RAND_terrorism,100,development,train
1988-09-17,7527,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7527,RAND_terrorism,100,development,train
1988-09-18,7528,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7528,RAND_terrorism,100,development,train
1988-09-19,7529,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7529,RAND_terrorism,100,development,train
1988-09-20,7530,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7530,RAND_terrorism,100,development,train
1988-09-21,7531,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7531,RAND_terrorism,100,development,train
1988-09-22,7532,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7532,RAND_terrorism,100,development,train
1988-09-23,7533,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7533,RAND_terrorism,100,development,train
1988-09-24,7534,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7534,RAND_terrorism,100,development,train
1988-09-25,7535,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7535,RAND_terrorism,100,development,train
1988-09-26,7536,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7536,RAND_terrorism,100,development,train
1988-09-27,7537,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7537,RAND_terrorism,100,development,train
1988-09-28,7538,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7538,RAND_terrorism,100,development,train
1988-09-29,7539,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7539,RAND_terrorism,100,development,train
1988-09-30,7540,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7540,RAND_terrorism,100,development,train
1988-10-01,7541,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7541,RAND_terrorism,100,development,train
1988-10-02,7542,1988,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7542,RAND_terrorism,100,development,train
1988-10-03,7543,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7543,RAND_terrorism,100,development,train
1988-10-04,7544,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7544,RAND_terrorism,100,development,train
1988-10-05,7545,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7545,RAND_terrorism,100,development,train
1988-10-06,7546,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7546,RAND_terrorism,100,development,train
1988-10-07,7547,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7547,RAND_terrorism,100,development,train
1988-10-08,7548,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7548,RAND_terrorism,100,development,train
1988-10-09,7549,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7549,RAND_terrorism,100,development,train
1988-10-10,7550,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7550,RAND_terrorism,100,development,train
1988-10-11,7551,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7551,RAND_terrorism,100,development,train
1988-10-12,7552,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7552,RAND_terrorism,100,development,train
1988-10-13,7553,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7553,RAND_terrorism,100,development,train
1988-10-14,7554,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7554,RAND_terrorism,100,development,train
1988-10-15,7555,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7555,RAND_terrorism,100,development,train
1988-10-16,7556,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7556,RAND_terrorism,100,development,train
1988-10-17,7557,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7557,RAND_terrorism,100,development,train
1988-10-18,7558,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7558,RAND_terrorism,100,development,train
1988-10-19,7559,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7559,RAND_terrorism,100,development,train
1988-10-20,7560,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7560,RAND_terrorism,100,development,train
1988-10-21,7561,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7561,RAND_terrorism,100,development,train
1988-10-22,7562,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7562,RAND_terrorism,100,development,train
1988-10-23,7563,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7563,RAND_terrorism,100,development,train
1988-10-24,7564,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7564,RAND_terrorism,100,development,train
1988-10-25,7565,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7565,RAND_terrorism,100,development,train
1988-10-26,7566,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7566,RAND_terrorism,100,development,train
1988-10-27,7567,1988,4,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7567,RAND_terrorism,100,development,train
1988-10-28,7568,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7568,RAND_terrorism,100,development,train
1988-10-29,7569,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7569,RAND_terrorism,100,development,train
1988-10-30,7570,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7570,RAND_terrorism,100,development,train
1988-10-31,7571,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7571,RAND_terrorism,100,development,train
1988-11-01,7572,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7572,RAND_terrorism,100,development,train
1988-11-02,7573,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7573,RAND_terrorism,100,development,train
1988-11-03,7574,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7574,RAND_terrorism,100,development,train
1988-11-04,7575,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7575,RAND_terrorism,100,development,train
1988-11-05,7576,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7576,RAND_terrorism,100,development,train
1988-11-06,7577,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7577,RAND_terrorism,100,development,train
1988-11-07,7578,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7578,RAND_terrorism,100,development,train
1988-11-08,7579,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7579,RAND_terrorism,100,development,train
1988-11-09,7580,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7580,RAND_terrorism,100,development,train
1988-11-10,7581,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7581,RAND_terrorism,100,development,train
1988-11-11,7582,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7582,RAND_terrorism,100,development,train
1988-11-12,7583,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7583,RAND_terrorism,100,development,train
1988-11-13,7584,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7584,RAND_terrorism,100,development,train
1988-11-14,7585,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7585,RAND_terrorism,100,development,train
1988-11-15,7586,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7586,RAND_terrorism,100,development,train
1988-11-16,7587,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7587,RAND_terrorism,100,development,train
1988-11-17,7588,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7588,RAND_terrorism,100,development,train
1988-11-18,7589,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7589,RAND_terrorism,100,development,train
1988-11-19,7590,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7590,RAND_terrorism,100,development,train
1988-11-20,7591,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7591,RAND_terrorism,100,development,train
1988-11-21,7592,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7592,RAND_terrorism,100,development,train
1988-11-22,7593,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7593,RAND_terrorism,100,development,train
1988-11-23,7594,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7594,RAND_terrorism,100,development,train
1988-11-24,7595,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7595,RAND_terrorism,100,development,train
1988-11-25,7596,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7596,RAND_terrorism,100,development,train
1988-11-26,7597,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7597,RAND_terrorism,100,development,train
1988-11-27,7598,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7598,RAND_terrorism,100,development,train
1988-11-28,7599,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7599,RAND_terrorism,100,development,train
1988-11-29,7600,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7600,RAND_terrorism,100,development,train
1988-11-30,7601,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7601,RAND_terrorism,100,development,train
1988-12-01,7602,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7602,RAND_terrorism,100,development,train
1988-12-02,7603,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7603,RAND_terrorism,100,development,train
1988-12-03,7604,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7604,RAND_terrorism,100,development,train
1988-12-04,7605,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7605,RAND_terrorism,100,development,train
1988-12-05,7606,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7606,RAND_terrorism,100,development,train
1988-12-06,7607,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7607,RAND_terrorism,100,development,train
1988-12-07,7608,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7608,RAND_terrorism,100,development,train
1988-12-08,7609,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7609,RAND_terrorism,100,development,train
1988-12-09,7610,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7610,RAND_terrorism,100,development,train
1988-12-10,7611,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7611,RAND_terrorism,100,development,train
1988-12-11,7612,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7612,RAND_terrorism,100,development,train
1988-12-12,7613,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7613,RAND_terrorism,100,development,train
1988-12-13,7614,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7614,RAND_terrorism,100,development,train
1988-12-14,7615,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7615,RAND_terrorism,100,development,train
1988-12-15,7616,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7616,RAND_terrorism,100,development,train
1988-12-16,7617,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7617,RAND_terrorism,100,development,train
1988-12-17,7618,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7618,RAND_terrorism,100,development,train
1988-12-18,7619,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7619,RAND_terrorism,100,development,train
1988-12-19,7620,1988,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7620,RAND_terrorism,100,development,train
1988-12-20,7621,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7621,RAND_terrorism,100,development,train
1988-12-21,7622,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7622,RAND_terrorism,100,development,train
1988-12-22,7623,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7623,RAND_terrorism,100,development,train
1988-12-23,7624,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7624,RAND_terrorism,100,development,train
1988-12-24,7625,1988,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7625,RAND_terrorism,100,development,train
1988-12-25,7626,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7626,RAND_terrorism,100,development,train
1988-12-26,7627,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7627,RAND_terrorism,100,development,train
1988-12-27,7628,1988,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7628,RAND_terrorism,100,development,train
1988-12-28,7629,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7629,RAND_terrorism,100,development,train
1988-12-29,7630,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7630,RAND_terrorism,100,development,train
1988-12-30,7631,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7631,RAND_terrorism,100,development,train
1988-12-31,7632,1988,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7632,RAND_terrorism,100,development,train
1989-01-01,7633,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7633,RAND_terrorism,100,development,train
1989-01-02,7634,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7634,RAND_terrorism,100,development,train
1989-01-03,7635,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7635,RAND_terrorism,100,development,train
1989-01-04,7636,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7636,RAND_terrorism,100,development,train
1989-01-05,7637,1989,2,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7637,RAND_terrorism,100,development,train
1989-01-06,7638,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7638,RAND_terrorism,100,development,train
1989-01-07,7639,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7639,RAND_terrorism,100,development,train
1989-01-08,7640,1989,3,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7640,RAND_terrorism,100,development,train
1989-01-09,7641,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7641,RAND_terrorism,100,development,train
1989-01-10,7642,1989,1,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7642,RAND_terrorism,100,development,train
1989-01-11,7643,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7643,RAND_terrorism,100,development,train
1989-01-12,7644,1989,0,development,365,Distinct RAND incident rows per occurrence date (worldwide).,7644,RAND_terrorism,100,development,train
